page	stripe	column	line	left	top	right	bottom	confidence	letters	punc
158	0		19	2205	3454	2337	3643	99	إذا	 
158	0		19	2031	3454	2206	3643	100	وقع	 
158	0		19	1901	3454	2032	3643	97	عن	 
158	0		19	1697	3454	1901	3643	99	الأمر	 
158	0		19	1450	3454	1698	3643	95	الإلهي	 
158	0		19	1305	3454	1451	3643	88	كان	 
158	0		19	1029	3454	1306	3643	97	الطالب	 
158	0		19	994	3454	1030	3643	100		(
158	0		19	892	3454	957	3643	100		) 
158	0		19	797	3454	891	3643	100	له	 
158	0		19	579	3454	798	3643	99	الأجر	 
158	0		19	399	3454	580	3643	93	التام	 
158	0		19	311	3454	398	3643	100	على	
158	0		20	2828	3654	2995	3824	92	طلبه	 
158	0		20	2799	3654	2829	3824	98		. 
158	0		20	2491	3654	2799	3824	94	والباري	 
158	0		20	2295	3654	2491	3824	94	تعالى	 
158	0		20	2171	3654	2295	3824	98	إن	 
158	0		20	2029	3654	2171	3824	96	شاء	 
158	0		20	1946	3654	2029	3824	99		(
158	0		20	1815	3654	1904	3824	98	9	 
158	0		20	1733	3654	1816	3824	97		- 
158	0		20	1590	3654	1733	3824	99	1	) 
158	0		20	1401	3654	1591	3824	100	قضى	 
158	0		20	1140	3654	1401	3824	100	حاجته	 
158	0		20	998	3654	1140	3824	95	فيما	 
158	0		20	838	3654	998	3824	87	طلب	 
158	0		20	802	3654	838	3824	100		(
158	0		20	702	3654	791	3824	99	9	) 
158	0		20	560	3654	702	3824	99	منه	 
158	0		20	411	3654	560	3824	92	وإن	 
158	0		20	311	3654	412	3824	89	شاء	
159	0		1	1765	97	1913	197	80		- 
159	0		1	1848	97	1944	197	95	159	 
159	0		1	1689	97	2006	197	95		-
159	0		2	2966	410	3225	583	96	أمسك	 
159	0		2	2904	410	2965	583	100		، 
159	0		2	2768	410	2903	583	87	فإن	 
159	0		2	2564	410	2768	583	96	العبد	 
159	0		2	2447	410	2564	583	100	قد	 
159	0		2	2225	410	2447	583	100	وفى	 
159	0		2	2138	410	2224	583	92	ما	 
159	0		2	1866	410	2138	583	92	أوجب	 
159	0		2	1731	410	1866	583	99	الله	 
159	0		2	1552	410	1730	583	92	عليه	 
159	0		2	1447	410	1551	583	100	من	 
159	0		2	1200	410	1446	583	95	امتثال	 
159	0		2	1008	410	1199	583	99	أمره	 
159	0		2	860	410	1008	583	96	فيما	 
159	0		2	687	410	859	583	100	سأل	 
159	0		2	514	410	687	583	100	ربـه	
159	0		3	3072	592	3220	762	97	فيه	 
159	0		3	3015	592	3073	762	100		؛ 
159	0		3	2879	592	3016	762	98	فلو	 
159	0		3	2704	592	2880	762	99	سأل	 
159	0		3	2522	592	2704	762	91	ذلك	 
159	0		3	2414	592	2522	762	100	من	 
159	0		3	2211	592	2415	762	98	نفسه	 
159	0		3	2080	592	2210	762	100	عن	 
159	0		3	1938	592	2080	762	95	غير	 
159	0		3	1796	592	1939	762	99	أمر	 
159	0		3	1649	592	1797	762	100	ربه	 
159	0		3	1553	592	1650	762	99	له	 
159	0		3	1321	592	1553	762	92	بذلك	 
159	0		3	1054	592	1321	762	100	لحاسبه	 
159	0		3	969	592	1055	762	100	به	 
159	0		3	906	592	970	762	100		. 
159	0		3	646	592	907	762	89	وهذا	 
159	0		3	510	592	646	762	98	سار	
159	0		4	3123	773	3218	944	98	في	 
159	0		4	2913	773	3123	944	98	جميع	 
159	0		4	2824	773	2913	944	88	ما	 
159	0		4	2608	773	2824	944	93	يسأل	 
159	0		4	2475	773	2608	944	100	فيه	 
159	0		4	2354	773	2474	944	96	الله	 
159	0		4	2151	773	2353	944	99	تعالى	 
159	0		4	2080	773	2150	944	98		، 
159	0		4	2004	773	2080	944	88	كما	 
159	0		4	1979	773	2004	944	91		(
159	0		4	1877	773	1934	944	75		) 
159	0		4	1725	773	1877	944	98	قال	 
159	0		4	1521	773	1724	944	92	لنبيه	 
159	0		4	1362	773	1521	944	97	محمد	 
159	0		4	1203	773	1362	944	100	صلى	 
159	0		4	1070	773	1203	944	99	الله	 
159	0		4	866	773	1069	944	99	عليه	 
159	0		4	682	773	866	944	100	وسلم	 
159	0		4	631	773	682	944	100		«
159	0		4	510	773	586	944	100	ل	
159	0		5	3070	953	3224	1123	100	رب	 
159	0		5	2836	953	3071	1123	99	زردني	 
159	0		5	2575	953	2836	1123	97	علما	». 
159	0		5	2314	953	2576	1123	98	فامتثل	 
159	0		5	2173	953	2314	1123	99	أمر	 
159	0		5	2013	953	2174	1123	88	ربه	 
159	0		5	1785	953	2013	1123	91	فكان	 
159	0		5	1552	953	1786	1123	98	يطلب	 
159	0		5	1297	953	1551	1123	94	الزيادة	 
159	0		5	1204	953	1297	1123	100	من	 
159	0		5	1029	953	1203	1123	98	العلم	 
159	0		5	855	953	1029	1123	100	حتى	 
159	0		5	615	953	855	1123	97	كان	 
159	0		5	514	953	614	1123	98	إذا	
159	0		6	3051	1132	3224	1300	99	سيق	 
159	0		6	2950	1132	3051	1300	84	له	 
159	0		6	2828	1132	2950	1300	100	لبن	(
159	0		6	2741	1132	2784	1300	100		)
159	0		6	2482	1132	2698	1300	94	تأوله	(
159	0		6	2373	1132	2438	1300	100		) 
159	0		6	2215	1132	2374	1300	91	علما	 
159	0		6	2108	1132	2216	1300	87	كما	 
159	0		6	1913	1132	2107	1300	99	تأول	 
159	0		6	1704	1132	1913	1300	99	رؤياه	 
159	0		6	1610	1132	1703	1300	99	لما	 
159	0		6	1430	1132	1610	1300	93	رأى	 
159	0		6	1336	1132	1430	1300	100	في	 
159	0		6	1149	1132	1337	1300	98	النوم	 
159	0		6	1005	1132	1149	1300	93	أنه	 
159	0		6	818	1132	1005	1300	98	أوتي	 
159	0		6	508	1132	818	1300	91	بقـدح	
159	0		7	3101	1309	3224	1474	86	لبن	 
159	0		7	2853	1309	3101	1474	94	فشربه	 
159	0		7	2567	1309	2853	1474	98	وأعطى	 
159	0		7	2352	1309	2567	1474	95	فضله	 
159	0		7	2215	1309	2353	1474	100	عمر	 
159	0		7	2118	1309	2216	1474	100	بن	 
159	0		7	1812	1309	2117	1474	98	الخطاب	 
159	0		7	1747	1309	1812	1474	82		. 
159	0		7	1565	1309	1747	1474	100	قالوا	 
159	0		7	1454	1309	1565	1474	88	فما	 
159	0		7	1363	1309	1453	1474	100	أو	 
159	0		7	1187	1309	1362	1474	100	ٔلته	 
159	0		7	1038	1309	1187	1474	88	قال	 
159	0		7	842	1309	1037	1474	95	العـلم	 
159	0		7	796	1309	841	1474	100		. 
159	0		7	510	1309	796	1474	100	وكذلك	
159	0		8	2854	1483	3224	1653	98	لأسري	 
159	0		8	2827	1483	2853	1653	100		(
159	0		8	2758	1483	2785	1653	91		)
159	0		8	2689	1483	2724	1653	96	ه	 
159	0		8	2566	1483	2689	1653	98	أتاه	 
159	0		8	2154	1483	2565	1653	95	الملكبإناءفيه	 
159	0		8	2044	1483	2154	1653	98	لبن	 
159	0		8	1859	1483	2044	1653	94	وإناء	 
159	0		8	1743	1483	1859	1653	95	فيه	 
159	0		8	1598	1483	1742	1653	87	خمر	 
159	0		8	1221	1483	1598	1653	96	فشربالبن	 
159	0		8	1063	1483	1221	1653	100	فقال	 
159	0		8	988	1483	1063	1653	97	له	 
159	0		8	741	1483	987	1653	97	الملك	 
159	0		8	514	1483	740	1653	100	أصبت	
159	0		9	3009	1662	3224	1841	96	لفطرة	 
159	0		9	2793	1662	3008	1841	93	أصاب	 
159	0		9	2672	1662	2792	1841	98	الله	 
159	0		9	2551	1662	2671	1841	100	بك	 
159	0		9	2348	1662	2550	1841	99	أمتك	 
159	0		9	2303	1662	2347	1841	100		. 
159	0		9	2119	1662	2303	1841	99	فاللبن	 
159	0		9	1991	1662	2118	1841	98	متى	 
159	0		9	1833	1662	1991	1841	85	ظهر	 
159	0		9	1496	1662	1832	1841	97	فهوصورة	 
159	0		9	1349	1662	1495	1841	98	العلم	 
159	0		9	1311	1662	1349	1841	100		، 
159	0		9	930	1662	1311	1841	96	فهوالعلمتمثل	 
159	0		9	657	1662	929	1841	97	فيصورة	 
159	0		9	510	1662	656	1841	100	اللبن	
159	0		10	2909	1850	3211	2017	98	كجبريل	 
159	0		10	2756	1850	2910	2017	92	تمثل	 
159	0		10	2729	1850	2755	2017	99		(
159	0		10	2622	1850	2688	2017	92		) 
159	0		10	2521	1850	2621	2017	100	في	 
159	0		10	2293	1850	2522	2017	100	صورة	 
159	0		10	2119	1850	2294	2017	98	بشر	 
159	0		10	1872	1850	2120	2017	98	سوي	 
159	0		10	1717	1850	1871	2017	95	لمريم	 
159	0		10	1650	1850	1718	2017	92		. 
159	0		10	1516	1850	1651	2017	86	ولما	 
159	0		10	1355	1850	1517	2017	96	قال	 
159	0		10	1189	1850	1356	2017	100	عليه	 
159	0		10	940	1850	1188	2017	91	السلام	 
159	0		10	901	1850	941	2017	100		«
159	0		10	646	1850	867	2017	90	لناس	 
159	0		10	512	1850	646	2017	100	نيام	
159	0		11	3057	2026	3218	2193	98	فإذا	 
159	0		11	2877	2026	3058	2193	100	ماتوا	 
159	0		11	2623	2026	2876	2193	92	انتبهوا	 
159	0		11	2596	2026	2622	2193	91		(
159	0		11	2429	2026	2583	2193	98	1	)» 
159	0		11	2268	2026	2429	2193	95	نبه	 
159	0		11	2142	2026	2269	2193	93	على	 
159	0		11	2008	2026	2141	2193	100	أنه	 
159	0		11	1894	2026	2008	2193	84	كل	 
159	0		11	1794	2026	1895	2193	95	ما	 
159	0		11	1634	2026	1794	2193	85	يراه	 
159	0		11	1333	2026	1633	2193	94	الإنسان	 
159	0		11	1219	2026	1333	2193	98	في	 
159	0		11	1006	2026	1219	2193	93	حياته	 
159	0		11	792	2026	1005	2193	96	الدنيا	 
159	0		11	597	2026	791	2193	99	إنمـا	 
159	0		11	364	2026	598	2193	97	هو	 
159	0		11	317	2026	364	2193	100	17	
159	0		12	3037	2202	3224	2365	89	بمنزلة	 
159	0		12	2837	2202	3037	2365	89	الرؤيا	 
159	0		12	2623	2202	2836	2365	93	للنائم	 
159	0		12	2549	2202	2622	2365	100		: 
159	0		12	2335	2202	2549	2365	96	خيال	 
159	0		12	2222	2202	2335	2365	91	فلا	 
159	0		12	2107	2202	2221	2365	100	بد	 
159	0		12	2000	2202	2108	2365	93	من	 
159	0		12	1746	2202	2001	2365	95	تأويله	 
159	0		12	1720	2202	1747	2365	94		.
159	0		13	2698	2510	2870	2663	92	إنما	 
159	0		13	2318	2510	2698	2663	99	الكون	 
159	0		13	1719	2510	2318	2663	97	خيـال	 
159	0		13	1493	2510	1719	2663	100	وهو	 
159	0		13	1250	2510	1493	2663	100	حق	 
159	0		13	1107	2510	1250	2663	100	في	 
159	0		13	876	2510	1108	2663	99	الحقيقة	
159	0		14	2524	2672	2868	2841	99	والذي	 
159	0		14	2259	2672	2524	2841	96	يفهم	 
159	0		14	1704	2672	2259	2841	100	هـذا	 
159	0		14	1463	2672	1704	2841	100	حاز	 
159	0		14	1149	2672	1463	2841	100	أسرار	 
159	0		14	878	2672	1149	2841	100	الطريقة	
159	0		15	2869	2920	3081	3083	100	فكان	 
159	0		15	2715	2920	2869	3083	99	صلى	 
159	0		15	2586	2920	2714	3083	97	الله	 
159	0		15	2412	2920	2586	3083	99	عليه	 
159	0		15	2239	2920	2412	3083	93	وسلم	 
159	0		15	2103	2920	2238	3083	99	إذا	 
159	0		15	1930	2920	2103	3083	98	قدم	 
159	0		15	1827	2920	1929	3083	98	له	 
159	0		15	1698	2920	1826	3083	100	لبن	 
159	0		15	1479	2920	1698	3083	100	قـال	 
159	0		15	1434	2920	1480	3083	100		«
159	0		15	1229	2920	1396	3083	97	للهم	 
159	0		15	1042	2920	1228	3083	95	بارك	 
159	0		15	933	2920	1041	3083	100	لنا	 
159	0		15	791	2920	932	3083	96	فيه	 
159	0		15	578	2920	791	3083	94	وزدنا	(
159	0		15	508	2920	540	3083	100		)
159	0		16	3003	3092	3218	3269	97	منه	» 
159	0		16	2920	3092	3002	3269	100		(
159	0		16	2799	3092	2869	3269	100	9	 
159	0		16	2640	3092	2799	3269	100		- 
159	0		16	2526	3092	2640	3269	100		) 
159	0		16	2348	3092	2525	3269	92	لأنه	 
159	0		16	2215	3092	2348	3269	98	كان	 
159	0		16	2043	3092	2214	3269	98	يراه	 
159	0		16	1827	3092	2043	3269	100	صورة	 
159	0		16	1675	3092	1827	3269	98	العلم	 
159	0		16	1618	3092	1674	3269	82		، 
159	0		16	1459	3092	1617	3269	100	وقد	 
159	0		16	1262	3092	1458	3269	94	أمر	 
159	0		16	1014	3092	1261	3269	99	بطلب	 
159	0		16	766	3092	1014	3269	96	الزيادة	 
159	0		16	684	3092	766	3269	96	من	 
159	0		16	512	3092	683	3269	98	العلم	؛
159	0		17	3046	3278	3224	3441	98	وإذا	 
159	0		17	2894	3278	3046	3441	93	قدم	 
159	0		17	2788	3278	2893	3441	100	له	 
159	0		17	2391	3278	2788	3441	96	غيراللبنقال	 
159	0		17	2206	3278	2391	3441	99	اللهم	 
159	0		17	2021	3278	2205	3441	96	بارك	 
159	0		17	1895	3278	2020	3441	88	لنا	 
159	0		17	1762	3278	1895	3441	87	فيه	 
159	0		17	1439	3278	1763	3441	99	وأطعمنا	 
159	0		17	1412	3278	1438	3441	98		(
159	0		17	1306	3278	1379	3441	100		) 
159	0		17	1114	3278	1306	3441	97	خيرا	 
159	0		17	982	3278	1115	3441	91	منه	 
159	0		17	956	3278	982	3441	100		.
159	0		17	817	3278	922	3441	98	من	 
159	0		17	506	3278	816	3441	89	أعطاهاله	
159	0		18	3132	3450	3224	3618	100	ما	 
159	0		18	2900	3450	3131	3618	91	أعطاه	 
159	0		18	2636	3450	2901	3618	100	بسؤال	 
159	0		18	2510	3450	2636	3618	100	عن	 
159	0		18	2365	3450	2510	3618	99	أمر	 
159	0		18	2186	3450	2364	3618	99	إلهي	 
159	0		18	2034	3450	2186	3618	100	فإن	 
159	0		18	1915	3450	2033	3618	100	الله	 
159	0		18	1829	3450	1914	3618	88	لا	 
159	0		18	1571	3450	1829	3618	98	يحاسبه	 
159	0		18	1471	3450	1570	3618	89	به	 
159	0		18	1373	3450	1472	3618	100	في	 
159	0		18	1174	3450	1372	3618	100	الدار	 
159	0		18	910	3450	1174	3618	95	الآخرة	 
159	0		18	857	3450	909	3618	100		، 
159	0		18	725	3450	856	3618	99	ومن	 
159	0		18	506	3450	724	3618	98	أعطاه	
159	0		19	3092	3627	3224	3813	96	الله	 
159	0		19	3001	3627	3093	3813	93	ما	 
159	0		19	2526	3627	3000	3813	97	أعطاهبسؤال	 
159	0		19	2401	3627	2526	3813	95	عن	 
159	0		19	2263	3627	2401	3813	99	غير	 
159	0		19	2118	3627	2262	3813	100	أمر	 
159	0		19	1927	3627	2117	3813	93	إلهي	 
159	0		19	1703	3627	1927	3813	92	فالأمر	 
159	0		19	1565	3627	1703	3813	94	فيه	 
159	0		19	1446	3627	1564	3813	88	إلى	 
159	0		19	1334	3627	1446	3813	97	الله	 
159	0		19	1288	3627	1334	3813	99		، 
159	0		19	1163	3627	1287	3813	98	إن	 
159	0		19	1005	3627	1163	3813	98	شاء	 
159	0		19	767	3627	1004	3813	94	حاسبه	 
159	0		19	622	3627	768	3813	95	وإن	 
159	0		19	504	3627	623	3813	99	شاء	
160	0		1	1630	101	1758	199	81		 
160	0		1	1521	101	1749	199	100	16	 
160	0		2	2983	414	3063	578	99	لم	 
160	0		2	2717	414	2982	578	95	يحاسبه	 
160	0		2	2649	414	2717	578	100		. 
160	0		2	2377	414	2648	578	98	وأرجو	 
160	0		2	2272	414	2377	578	99	من	 
160	0		2	2130	414	2272	578	99	الله	 
160	0		2	2050	414	2129	578	85	في	 
160	0		2	1877	414	2049	578	100	العلم	 
160	0		2	1654	414	1876	578	96	خاصة	 
160	0		2	1518	414	1654	578	97	أنه	 
160	0		2	1426	414	1518	578	100	لا	 
160	0		2	1179	414	1425	578	95	يحاسبه	 
160	0		2	1092	414	1178	578	96	به	 
160	0		2	1030	414	1091	578	90		. 
160	0		2	857	414	1030	578	95	فإن	 
160	0		2	666	414	857	578	100	أمره	 
160	0		2	481	414	665	578	96	لنبيه	 
160	0		2	338	414	480	578	99	عليه	
160	0		3	2823	587	3063	743	99	السلام	 
160	0		3	2583	587	2823	743	99	يطلب	 
160	0		3	2329	587	2582	743	99	الزيادة	 
160	0		3	2222	587	2328	743	100	من	 
160	0		3	2061	587	2221	743	99	العلم	 
160	0		3	1915	587	2061	743	100	عين	 
160	0		3	1728	587	1914	743	98	أمره	 
160	0		3	1506	587	1727	743	97	لأمته	 
160	0		3	1440	587	1507	743	98		: 
160	0		3	1287	587	1440	743	100	فإن	 
160	0		3	1159	587	1286	743	100	الله	 
160	0		3	952	587	1160	743	90	يقول	 
160	0		3	906	587	952	743	81		«
160	0		3	732	587	859	743	95	قد	 
160	0		3	592	587	732	743	88	كان	 
160	0		3	397	587	591	743	93	لكم	 
160	0		3	331	587	398	743	98	في	
160	0		4	2806	752	3050	903	99	رسول	 
160	0		4	2687	752	2805	903	100	الله	 
160	0		4	2462	752	2686	903	89	أسوة	 
160	0		4	2186	752	2463	903	98	حسنة	» 
160	0		4	2126	752	2185	903	100		. 
160	0		4	1948	752	2126	903	91	وأي	 
160	0		4	1737	752	1947	903	99	أسوة	 
160	0		4	1505	752	1736	903	96	أعظم	 
160	0		4	1393	752	1506	903	99	من	 
160	0		4	985	752	1394	903	99	هذاالتأسي	 
160	0		4	852	752	984	903	99	لمن	 
160	0		4	555	752	853	903	100	عقـل	 
160	0		4	430	752	556	903	100	عن	 
160	0		4	331	752	430	903	100	الله	
160	0		5	2872	912	3051	1065	96	تعالى	 
160	0		5	2808	912	2872	1065	80		. 
160	0		5	2670	912	2807	1065	98	ولو	 
160	0		5	2462	912	2671	1065	97	نبهنا	 
160	0		5	2340	912	2462	1065	93	على	 
160	0		5	2304	912	2340	1065	100		(
160	0		5	2210	912	2260	1065	99		) 
160	0		5	2023	912	2211	1065	98	المقام	 
160	0		5	1729	912	2024	1065	97	السلياني	 
160	0		5	1600	912	1728	1065	92	على	 
160	0		5	1419	912	1599	1065	92	تمامه	 
160	0		5	1175	912	1420	1065	95	لرأيت	 
160	0		5	981	912	1175	1065	93	أمرا	 
160	0		5	470	912	981	1065	96	يهولكالاطلاع	 
160	0		5	334	912	471	1065	100	عليه	
160	0		6	2896	1074	3048	1228	99	فإن	 
160	0		6	2692	1074	2896	1228	92	أكثر	 
160	0		6	2500	1074	2691	1228	91	علماء	 
160	0		6	2355	1074	2500	1228	97	هذه	 
160	0		6	2038	1074	2355	1228	100	الطريقة	 
160	0		6	1814	1074	2038	1228	97	جهلوا	 
160	0		6	1642	1074	1814	1228	94	حالة	(
160	0		6	1543	1074	1603	1228	100		) 
160	0		6	1319	1074	1543	1228	94	سليمان	 
160	0		6	976	1074	1319	1228	98	ومكانته	 
160	0		6	745	1074	976	1228	98	وليس	 
160	0		6	540	1074	744	1228	95	الأمر	 
160	0		6	329	1074	540	1228	96	كمـا	
160	0		7	2806	1245	3045	1373	99	زعموا	.
160	0		8	2475	1554	3211	1744	98	1	 
160	0		8	2368	1554	2475	1744	92	17	 
160	0		8	2224	1554	2369	1744	100		- 
160	0		8	2013	1554	2225	1744	100	فص	 
160	0		8	1724	1554	2012	1744	99	حكمة	 
160	0		8	1390	1554	1724	1744	86	وجودية	 
160	0		8	1276	1554	1390	1744	100	في	 
160	0		8	1102	1554	1276	1744	100	كلمة	 
160	0		8	844	1554	1102	1744	99	داودية	
160	0		9	2904	1953	3213	2130	97	3	 
160	0		9	2753	1953	2903	2130	96	إعم	 
160	0		9	2553	1953	2752	2130	96	أنهلما	 
160	0		9	1874	1953	2554	2130	89	كانتالنبوةوالرسالة	 
160	0		9	1353	1953	1874	2130	90	اختصاصإلهياً	 
160	0		9	1181	1953	1352	2130	99	ليس	 
160	0		9	851	1953	1181	2130	100	فيهاشيء	 
160	0		9	721	1953	852	2130	97	من	 
160	0		9	357	1953	721	2130	91	الاكتساب	 
160	0		9	330	1953	358	2130	83		:
160	0		10	2851	2139	3039	2314	97	أعني	 
160	0		10	2682	2139	2850	2314	100	نبوة	 
160	0		10	2344	2139	2681	2314	95	التشريـع	 
160	0		10	2278	2139	2343	2314	98		، 
160	0		10	2161	2139	2279	2314	100	كما	 
160	0		10	1953	2139	2162	2314	99	كانت	 
160	0		10	1720	2139	1954	2314	96	عطاياه	 
160	0		10	1525	2139	1719	2314	99	تعالى	 
160	0		10	1381	2139	1524	2314	97	لهم	 
160	0		10	1174	2139	1382	2314	99	عليهم	 
160	0		10	933	2139	1173	2314	100	السلام	 
160	0		10	796	2139	933	2314	99	من	 
160	0		10	537	2139	797	2314	100	هـذا	 
160	0		10	322	2139	536	2314	90	القبيل	
160	0		11	2744	2323	3032	2492	97	مواهب	 
160	0		11	2497	2323	2744	2492	95	ليست	 
160	0		11	2293	2323	2497	2492	100	جزاء	 
160	0		11	2227	2323	2293	2492	100		: 
160	0		11	2083	2323	2227	2492	97	ولا	 
160	0		11	1722	2323	2083	2492	91	يطلب	 
160	0		11	1524	2323	1722	2492	90	عليها	 
160	0		11	1307	2323	1524	2492	100	منهم	 
160	0		11	1121	2323	1307	2492	100	جزاء	 
160	0		11	1031	2323	1121	2492	100		. 
160	0		11	592	2323	1031	2492	97	فإعطـاؤه	 
160	0		11	418	2323	592	2492	95	إياهم	 
160	0		11	322	2323	418	2492	90	على	
160	0		12	2789	2505	3019	2664	99	طريق	 
160	0		12	2530	2505	2789	2664	95	الإنعام	 
160	0		12	2127	2505	2531	2664	95	والإفضال	. 
160	0		12	1943	2505	2128	2664	98	فقال	 
160	0		12	1725	2505	1944	2664	99	تعالى	 
160	0		12	1449	2505	1726	2664	100	ووهبنا	 
160	0		12	1380	2505	1450	2664	100		(
160	0		12	1276	2505	1358	2664	100	0	 
160	0		12	1208	2505	1277	2664	100		-
160	0		12	1052	2505	1133	2664	100		) 
160	0		12	949	2505	1053	2664	98	له	 
160	0		12	701	2505	949	2664	98	اسحق	 
160	0		12	391	2505	702	2664	100	ويعقوب	 
160	0		12	322	2505	392	2664	98		-
160	0		13	2864	2673	3033	2848	91	يعني	 
160	0		13	2578	2673	2863	2848	96	لإبراهيم	 
160	0		13	2330	2673	2577	2848	99	الخليل	 
160	0		13	2162	2673	2331	2848	92	عليه	 
160	0		13	1908	2673	2161	2848	100	السلام	 
160	0		13	1830	2673	1908	2848	98		؛ 
160	0		13	1628	2673	1830	2848	92	وقال	 
160	0		13	1538	2673	1629	2848	99	في	 
160	0		13	1278	2673	1537	2848	94	أيوب	 
160	0		13	1226	2673	1277	2848	100		 
160	0		13	823	2673	1225	2848	100	ووهبنـا	 
160	0		13	732	2673	822	2848	92	له	 
160	0		13	556	2673	731	2848	100	أهله	 
160	0		13	322	2673	556	2848	98	ومثلهم	
160	0		14	2758	2857	3036	3017	96	معهم	» 
160	0		14	2689	2857	2759	3017	92	4	 
160	0		14	2487	2857	2690	3017	91	وقال	 
160	0		14	2377	2857	2487	3017	94	في	 
160	0		14	2215	2857	2377	3017	90	حق	 
160	0		14	1967	2857	2216	3017	93	موسى	 
160	0		14	1921	2857	1968	3017	99		«
160	0		14	1632	2857	1858	3017	92	وهبنا	 
160	0		14	1522	2857	1633	3017	99	له	 
160	0		14	1395	2857	1523	3017	100	من	 
160	0		14	1159	2857	1396	3017	100	رحمتنا	 
160	0		14	893	2857	1159	3017	99	أخـاه	 
160	0		14	639	2857	894	3017	100	هارون	 
160	0		14	420	2857	640	3017	100	نبيا	» 
160	0		14	322	2857	420	3017	78	إلى	
160	0		15	2857	3026	3033	3187	99	مثٔل	 
160	0		15	2636	3026	2856	3187	85	ذلك	. 
160	0		15	2400	3026	2635	3187	92	فالذي	 
160	0		15	2186	3026	2399	3187	99	تولاهم	 
160	0		15	1995	3026	2186	3187	97	أؤلا	 
160	0		15	1861	3026	1994	3187	100	هو	 
160	0		15	1663	3026	1862	3187	90	الذي	 
160	0		15	1457	3026	1663	3187	87	تولاهم	 
160	0		15	1339	3026	1456	3187	100	في	 
160	0		15	1169	3026	1338	3187	98	عموم	 
160	0		15	874	3026	1170	3187	98	أحوالهم	 
160	0		15	756	3026	875	3187	100	أو	 
160	0		15	352	3026	757	3187	95	أكثرهـا	 
160	0		15	322	3026	351	3187	78		،
160	0		16	2801	3196	3026	3338	90	وليس	 
160	0		16	2683	3196	2801	3338	99	إلا	 
160	0		16	2505	3196	2683	3338	99	اسمه	 
160	0		16	2204	3196	2506	3338	95	الوهاب	 
160	0		16	2144	3196	2204	3338	100		. 
160	0		16	1937	3196	2145	3338	93	وقال	 
160	0		16	1831	3196	1938	3338	98	في	 
160	0		16	1671	3196	1831	3338	98	حق	 
160	0		16	1476	3196	1671	3338	97	داود	 
160	0		16	1428	3196	1476	3338	98		«
160	0		16	1221	3196	1381	3338	100	لقد	 
160	0		16	1032	3196	1222	3338	94	آتينا	 
160	0		16	825	3196	1032	3338	90	داود	 
