level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	3	1	10	1	7	726	934	83	58	44	"إليها
5	3	1	10	1	8	693	966	9	8	61	.
5	3	1	10	1	9	489	937	164	51	78	فاقترصت
5	3	1	10	1	10	423	938	48	50	91	عىل
5	3	1	10	1	11	311	938	95	37	79	مـــا
5	3	1	10	1	12	187	930	106	57	94	ذكرته
4	3	1	10	2	0	187	1024	1341	73	-1	
5	3	1	10	2	1	1488	1050	40	32	95	من
5	3	1	10	2	2	1443	1020	31	81	75	|
5	3	1	10	2	3	1343	1020	66	81	96	هذه
5	3	1	10	2	4	1175	1020	149	81	72	احلكـم
5	3	1	10	2	5	1119	1020	42	81	90	يف
5	3	1	10	2	6	1053	1020	61	81	95	هذا
5	3	1	10	2	7	904	1020	134	81	96	الكتاب
5	3	1	10	2	8	820	1020	66	81	96	عىل
5	3	1	10	2	9	755	1020	61	81	96	حد
5	3	1	10	2	10	699	1020	51	81	96	ما
5	3	1	10	2	11	618	1020	82	81	96	ثبت
5	3	1	10	2	12	567	1020	42	81	93	يف
5	3	1	10	2	13	527	1024	31	73	96	أم
5	3	1	10	2	14	379	1020	132	81	96	الكتاب
5	3	1	10	2	15	348	1065	9	8	96	.
5	3	1	10	2	16	167	1020	158	81	90	فامتثلت
4	3	1	10	3	0	188	1130	1340	62	-1	
5	3	1	10	3	1	1475	1125	54	71	94	ما
5	3	1	10	3	2	1395	1125	76	71	94	رسم
5	3	1	10	3	3	1342	1125	54	71	95	يل
5	3	1	10	3	4	1324	1125	19	71	82	>
5	3	1	10	3	5	1173	1132	355	60	90	ووقفت
5	3	1	10	3	6	1089	1125	81	71	96	عند
5	3	1	10	3	7	1022	1125	60	71	95	ما
5	3	1	10	3	8	966	1145	56	22	95	حد
5	3	1	10	3	9	898	1125	41	71	75	يل
5	3	1	10	3	10	875	1137	14	24	76	>
5	3	1	10	3	11	783	1125	72	71	96	ولو
5	3	1	10	3	12	689	1125	95	71	95	رمت
5	3	1	10	3	13	578	1125	112	71	96	زيادة
5	3	1	10	3	14	507	1125	72	71	92	عىل
5	3	1	10	3	15	428	1125	80	71	95	ذلك
5	3	1	10	3	16	374	1125	55	71	95	ما
5	3	1	10	3	17	215	1130	462	54	95	استطعت
5	3	1	10	3	18	188	1138	14	24	74	>
4	3	1	10	4	0	655	1222	874	69	-1	
5	3	1	10	4	1	1469	1229	60	49	96	فإن
5	3	1	10	4	2	1333	1224	117	54	58	احلرصة
5	3	1	10	4	3	1258	1230	55	61	51	متع
5	3	1	10	4	4	1194	1218	45	77	96	من
5	3	1	10	4	5	1108	1225	131	52	96	ذلك
5	3	1	10	4	6	1021	1222	68	53	73	واهل
5	3	1	10	4	7	903	1229	98	50	85	املوفق
5	3	1	10	4	8	843	1218	41	77	91	ال
5	3	1	10	4	9	779	1252	55	27	96	رب
5	3	1	10	4	10	687	1218	80	77	85	غريه
5	3	1	10	4	11	655	1260	8	9	92	.
3	3	1	11	0	0	1189	1323	267	53	-1	
4	3	1	11	1	0	1189	1323	267	53	-1	
5	3	1	11	1	1	1388	1324	68	52	96	ومن
5	3	1	11	1	2	1367	1324	8	23	88	(
5	3	1	11	1	3	1328	1307	19	74	66	؟
5	3	1	11	1	4	1234	1323	101	39	95	ذلك
5	3	1	11	1	5	1189	1352	2	2	76	.
2	3	2	0	0	0	190	1517	1400	285	-1	
3	3	2	1	0	0	190	1517	1400	285	-1	
4	3	2	1	1	0	525	1517	1065	83	-1	
5	3	2	1	1	1	1578	1547	12	36	96	1
5	3	2	1	1	2	1164	1542	17	36	59	؟
5	3	2	1	1	3	1072	1513	75	91	69	ـــ
5	3	2	1	1	4	993	1513	80	91	96	فص
5	3	2	1	1	5	879	1513	109	91	92	حكة
5	3	2	1	1	6	771	1517	102	83	49	نفثية
5	3	2	1	1	7	714	1513	52	91	33	في
5	3	2	1	1	8	623	1513	92	91	91	كامة
5	3	2	1	1	9	503	1513	115	91	49	سيلكة
4	3	2	1	2	0	190	1725	1393	77	-1	
5	3	2	1	2	1	1530	1721	11	85	35	_
5	3	2	1	2	2	1401	1738	56	63	75	اعمل
5	3	2	1	2	3	1341	1725	42	51	93	أن
5	3	2	1	2	4	1221	1735	104	54	85	العطايا
5	3	2	1	2	5	1105	1737	98	62	74	واملنح
5	3	2	1	2	6	956	1736	134	52	93	الظاهرة
5	3	2	1	2	7	907	1736	32	61	91	يف
5	3	2	1	2	8	776	1732	115	54	96	الكون
5	3	2	1	2	9	709	1740	49	49	96	عىل
5	3	2	1	2	10	603	1726	90	72	94	أيدي
5	3	2	1	2	11	495	1739	91	56	75	العباد
5	3	2	1	2	12	404	1741	74	49	91	وعىل
5	3	2	1	2	13	311	1740	80	54	29	غــري
5	3	2	1	2	14	190	1727	100	75	73	أيدهم
2	3	3	0	0	0	188	1825	1350	169	-1	
3	3	3	1	0	0	188	1825	1350	169	-1	
4	3	3	1	1	0	190	1825	1341	69	-1	
5	3	3	1	1	1	1474	1821	51	79	48	عىل
5	3	3	1	1	2	1379	1840	152	51	48	قسمني
5	3	3	1	1	3	1289	1838	64	52	93	منها
5	3	3	1	1	4	1239	1838	33	34	96	ما
5	3	3	1	1	5	1112	1831	110	57	86	يكون
5	3	3	1	1	6	1009	1833	88	56	47	عطا
5	3	3	1	1	7	909	1837	82	57	96	ذاتية
5	3	3	1	1	8	778	1835	111	54	65	وعطاي
5	3	3	1	1	9	645	1825	115	69	48	أحمائية
5	3	3	1	1	10	525	1844	104	50	41	وتتمزيز
5	3	3	1	1	11	446	1845	61	28	93	عند
5	3	3	1	1	12	358	1826	67	64	96	أهل
5	3	3	1	1	13	190	1825	149	60	28	األذواق»
4	3	3	1	2	0	188	1925	1350	69	-1	
5	3	3	1	2	1	1506	1935	32	45	86	كا
5	3	3	1	2	2	1447	1925	42	50	96	أن
5	3	3	1	2	3	1365	1936	64	53	86	منما
5	3	3	1	2	4	1314	1937	33	34	93	ما
5	3	3	1	2	5	1139	1921	147	78	4	يكونعن
5	3	3	1	2	6	1003	1921	126	78	4	سواليف
5	3	3	1	2	7	886	1921	98	78	50	معن
5	3	3	1	2	8	647	1921	239	78	89	وعنسوالغري
5	3	3	1	2	9	546	1951	93	42	84	معين
5	3	3	1	2	10	529	1966	7	9	68	.
5	3	3	1	2	11	431	1937	89	53	80	ومنها
5	3	3	1	2	12	188	1930	224	58	89	مااليكونعن
1	4	0	0	0	0	0	0	1774	2658	-1	
2	4	1	0	0	0	216	161	1343	1837	-1	
3	4	1	1	0	0	216	161	1343	1837	-1	
4	4	1	1	1	0	217	161	1337	66	-1	
5	4	1	1	1	1	1465	176	89	46	95	سؤال
5	4	1	1	1	2	1370	176	77	47	95	سواء
5	4	1	1	1	3	1308	171	44	23	51	«
5	4	1	1	1	4	1205	172	90	39	96	كانت
5	4	1	1	1	5	1058	161	127	68	46	األعطية
5	4	1	1	1	6	881	172	142	57	58	ذاتيـــة
5	4	1	1	1	7	825	161	35	58	93	أو
5	4	1	1	1	8	689	162	116	65	27	أسمائية
5	4	1	1	1	9	655	201	9	9	92	.
5	4	1	1	1	10	494	165	128	62	61	فاملمكن
5	4	1	1	1	11	425	154	60	79	82	من
5	4	1	1	1	12	333	171	82	52	96	يقول
5	4	1	1	1	13	217	171	97	51	69	يارب
4	4	1	1	2	0	216	238	1339	101	-1	
5	4	1	1	2	1	1452	262	103	70	90	أعطين
5	4	1	1	2	2	1373	266	62	42	94	كذا
5	4	1	1	2	3	1250	274	104	54	33	فيمن
5	4	1	1	2	4	1165	259	67	62	82	أمرأ
5	4	1	1	2	5	1116	271	30	35	91	ما
5	4	1	1	2	6	1073	267	24	39	96	ال
5	4	1	1	2	7	968	268	88	54	25	خبتطر
5	4	1	1	2	8	911	255	48	83	93	له
5	4	1	1	2	9	829	269	123	51	96	سواء
5	4	1	1	2	10	796	274	11	46	88	(
5	4	1	1	2	11	755	281	17	31	58	%
5	4	1	1	2	12	700	294	32	5	95	-
5	4	1	1	2	13	675	278	7	35	88	|
5	4	1	1	2	14	638	273	11	46	91	)
5	4	1	1	2	15	542	270	75	53	90	وغري
5	4	1	1	2	16	400	238	101	101	39	العيـن
5	4	1	1	2	17	329	238	53	101	58	كمن
5	4	1	1	2	18	216	265	88	73	96	يقول
4	4	1	1	3	0	218	360	1333	72	-1	
5	4	1	1	3	1	1451	360	100	70	81	أعطين
5	4	1	1	3	2	1404	371	31	35	93	ما
5	4	1	1	3	3	1334	373	54	59	90	تعم
5	4	1	1	3	4	1268	372	48	53	94	فيه
5	4	1	1	3	5	1115	370	134	50	87	مصلحق
5	4	1	1	3	6	1070	399	27	6	91	ـ
5	4	1	1	3	7	1015	386	39	32	96	من
5	4	1	1	3	8	947	370	52	52	90	غري
5	4	1	1	3	9	844	374	83	50	92	تعيني
5	4	1	1	3	10	801	398	27	6	77	ـ
5	4	1	1	3	11	701	362	82	57	94	لكل
5	4	1	1	3	12	549	380	135	39	24	جـــزء
5	4	1	1	3	13	479	385	39	32	89	من
5	4	1	1	3	14	396	367	65	58	85	ذايت
5	4	1	1	3	15	339	383	39	33	93	من
5	4	1	1	3	16	218	364	101	59	95	لطيف
4	4	1	1	4	0	217	452	1335	126	-1	
5	4	1	1	4	1	1525	455	19	74	53	و
5	4	1	1	4	2	1424	462	128	63	53	كثيف
5	4	1	1	4	3	1377	455	47	74	96	.
5	4	1	1	4	4	1209	468	193	46	89	والسائلون
5	4	1	1	4	5	1085	467	108	38	93	صنفان
5	4	1	1	4	6	1051	472	13	24	82	»
5	4	1	1	4	7	938	470	95	34	94	صنف
5	4	1	1	4	8	856	480	64	35	91	بعمه
5	4	1	1	4	9	787	467	49	49	93	عىل
5	4	1	1	4	10	658	465	114	47	94	السؤال
5	4	1	1	4	11	461	465	178	53	90	االستعجال
5	4	1	1	4	12	295	452	126	126	87	الطبيمي
5	4	1	1	4	13	217	453	58	66	92	فإن
4	4	1	1	5	0	216	547	1337	79	-1	
5	4	1	1	5	1	1431	563	122	51	91	اإلنسان
5	4	1	1	5	2	1337	566	77	49	82	غلق
5	4	1	1	5	3	1216	557	105	61	70	عجول
5	4	1	1	5	4	1167	549	30	80	96	.
5	4	1	1	5	5	1023	566	171	45	29	والصنئف
5	4	1	1	5	6	895	556	94	56	67	اآلخر
5	4	1	1	5	7	812	577	66	36	0	بعنه
5	4	1	1	5	8	744	565	47	48	93	عىل
5	4	1	1	5	9	614	563	114	46	91	السوال
5	4	1	1	5	10	526	563	46	36	39	مـا
5	4	1	1	5	11	466	566	43	59	81	علل
5	4	1	1	5	12	406	552	40	49	96	أن
5	4	1	1	5	13	372	560	14	8	89	7
5	4	1	1	5	14	330	547	31	79	77	مت
5	4	1	1	5	15	216	547	96	79	19	أمورأآ
4	4	1	1	6	0	217	654	1339	71	-1	
5	4	1	1	6	1	1495	673	61	27	96	عند
5	4	1	1	6	2	1435	658	40	42	88	اهلل
5	4	1	1	6	3	1379	666	39	34	93	قد
5	4	1	1	6	4	1286	669	74	47	90	سبق
5	4	1	1	6	5	1211	663	59	62	86	العمل
5	4	1	1	6	6	1128	654	66	62	34	بأهنها
5	4	1	1	6	7	1085	658	24	39	92	ال
5	4	1	1	6	8	969	661	89	41	74	تنال
5	4	1	1	6	9	911	658	38	53	91	إال
5	4	1	1	6	10	838	674	55	36	67	بعد
5	4	1	1	6	11	707	660	114	47	67	السوال
5	4	1	1	6	12	603	650	89	79	30	___>6
5	4	1	1	6	13	474	661	100	56	93	فيقول
5	4	1	1	6	14	330	659	79	53	86	فلعل
5	4	1	1	6	15	217	660	31	35	96	ما
4	4	1	1	7	0	216	745	1341	72	-1	
5	4	1	1	7	1	1474	753	83	46	95	نسأله
5	4	1	1	7	2	1410	764	47	53	91	فيه
5	4	1	1	7	3	1346	740	41	81	61	_
5	4	1	1	7	4	1208	762	119	53	93	سبحانه
5	4	1	1	7	5	1082	754	107	57	87	يككون
5	4	1	1	7	6	1025	776	39	33	93	من
5	4	1	1	7	7	950	760	58	34	94	هذا
5	4	1	1	7	8	829	759	103	56	56	القبيل
5	4	1	1	7	9	796	766	12	33	82	؟
5	4	1	1	7	10	662	757	112	48	60	فسواله
5	4	1	1	7	11	515	756	128	59	87	احتباط
5	4	1	1	7	12	472	758	24	37	69	ما
5	4	1	1	7	13	404	740	41	81	61	_
5	4	1	1	7	14	340	773	46	32	95	هو
5	4	1	1	7	15	216	745	105	63	60	األمـر
4	4	1	1	8	0	220	850	1337	71	-1	
5	4	1	1	8	1	1489	860	68	36	96	عليه
5	4	1	1	8	2	1432	877	39	33	96	من
5	4	1	1	8	3	1295	856	118	51	87	اإلمكان
5	4	1	1	8	4	1172	874	68	32	87	وهو
5	4	1	1	8	5	1131	854	24	39	96	ال
5	4	1	1	8	6	1060	861	53	60	76	يعل
5	4	1	1	8	7	1012	858	30	35	96	ما
5	4	1	1	8	8	961	855	31	60	94	يف
5	4	1	1	8	9	901	860	43	60	67	عمل
5	4	1	1	8	10	840	850	42	43	89	اهلل
5	4	1	1	8	11	772	853	49	50	93	وال
5	4	1	1	8	12	721	856	32	37	96	ما
5	4	1	1	8	13	607	853	98	60	96	يعطيه
5	4	1	1	8	14	424	857	152	37	96	استعداده
5	4	1	1	8	15	374	854	31	61	88	يف
5	4	1	1	8	16	254	856	103	54	96	القبول
5	4	1	1	8	17	220	861	13	24	81	>
4	4	1	1	9	0	217	946	1338	67	-1	
5	4	1	1	9	1	1497	946	58	50	51	ألنه
5	4	1	1	9	2	1440	975	39	32	93	من
5	4	1	1	9	3	1324	947	100	56	54	أمض
5	4	1	1	9	4	1149	956	157	43	87	اململومات
5	4	1	1	9	5	1005	957	124	47	92	الوقوف
5	4	1	1	9	6	956	953	31	59	94	يف
5	4	1	1	9	7	897	952	48	54	96	كل
5	4	1	1	9	8	720	956	161	56	31	زمـان
5	4	1	1	9	9	644	957	59	47	96	فرد
5	4	1	1	9	10	569	956	47	48	96	عىل
5	4	1	1	9	11	415	955	135	35	96	استعداد
5	4	1	1	9	12	265	954	135	48	78	السخص
5	4	1	1	9	13	217	953	31	60	80	يي
4	4	1	1	10	0	217	1041	1337	66	-1	
5	4	1	1	10	1	1482	1052	72	40	96	ذلك
5	4	1	1	10	2	1359	1055	105	52	96	الزمان
5	4	1	1	10	3	1328	1084	8	8	96	.
5	4	1	1	10	4	1226	1050	79	50	93	ولوال
5	4	1	1	10	5	1176	1054	31	35	93	ما
5	4	1	1	10	6	1058	1043	99	48	95	أعطاء
5	4	1	1	10	7	876	1050	162	39	89	االستعداد
5	4	1	1	10	8	737	1053	115	47	93	السؤال
5	4	1	1	10	9	678	1053	31	35	95	ما
5	4	1	1	10	10	589	1044	70	50	95	سأل
5	4	1	1	10	11	559	1083	7	8	94	.
5	4	1	1	10	12	461	1053	73	49	84	فغاية
5	4	1	1	10	13	373	1041	70	64	93	أهل
5	4	1	1	10	14	217	1048	123	52	92	احلضور
4	4	1	1	11	0	220	1141	1333	72	-1	
5	4	1	1	11	1	1479	1150	74	61	87	الذين
5	4	1	1	11	2	1438	1149	24	39	96	ال
5	4	1	1	11	3	1315	1153	108	52	89	يعامون
5	4	1	1	11	4	1231	1151	67	51	86	ممل
5	4	1	1	11	5	1157	1152	57	35	96	هذا
5	4	1	1	11	6	1095	1141	40	49	96	أن
5	4	1	1	11	7	980	1152	99	51	89	يعاموه
5	4	1	1	11	8	931	1149	31	60	70	يف
5	4	1	1	11	9	804	1150	106	52	96	الزمان
5	4	1	1	11	10	704	1147	79	62	96	الذي
5	4	1	1	11	11	550	1144	138	58	95	يكونون
5	4	1	1	11	12	501	1137	30	80	59	_
5	4	1	1	11	13	356	1153	111	53	70	فيـه
5	4	1	1	11	14	319	1155	13	24	70	>
5	4	1	1	11	15	220	1150	78	63	47	فإهم
4	4	1	1	12	0	223	1237	1335	73	-1	
5	4	1	1	12	1	1416	1247	142	62	79	حلضورم
5	4	1	1	12	2	1291	1251	109	51	86	يعامون
5	4	1	1	12	3	1243	1250	31	35	93	ما
5	4	1	1	12	4	1111	1238	112	70	88	أعطام
5	4	1	1	12	5	1017	1246	75	52	93	احلق
5	4	1	1	12	6	968	1247	32	60	74	يي
5	4	1	1	12	7	877	1245	73	40	96	ذلك
5	4	1	1	12	8	750	1248	107	52	96	الزمان
5	4	1	1	12	9	643	1237	88	73	81	وأنهم
5	4	1	1	12	10	594	1249	31	35	96	ما
5	4	1	1	12	11	490	1250	85	52	66	قبلوه
5	4	1	1	12	12	431	1245	40	54	82	إال
5	4	1	1	12	13	223	1244	189	56	91	باالستعداد.
4	4	1	1	13	0	217	1343	1338	66	-1	
5	4	1	1	13	1	1504	1356	51	51	88	وهم
5	4	1	1	13	2	1380	1349	109	39	95	صنفان
5	4	1	1	13	3	1248	1352	94	34	70	صنف
5	4	1	1	13	4	1123	1350	108	52	69	يعامون
5	4	1	1	13	5	1056	1366	39	32	91	من"
5	4	1	1	13	6	925	1343	130	66	85	قبوهم
5	4	1	1	13	7	794	1347	110	36	85	استعدا
5	4	1	1	13	8	690	1351	87	58	81	دهم>
5	4	1	1	13	9	552	1350	116	42	44	وصنف
5	4	1	1	13	10	519	1351	10	46	95	(
5	4	1	1	13	11	474	1357	20	32	89	؟
5	4	1	1	13	12	422	1372	33	5	89	--
5	4	1	1	13	13	366	1369	38	16	83	ب
5	4	1	1	13	14	217	1348	125	50	91	)يعامون
4	4	1	1	14	0	219	1438	1340	71	-1	
5	4	1	1	14	1	1520	1464	39	35	97	من
5	4	1	1	14	2	1323	1448	180	61	96	استعدادهم
5	4	1	1	14	3	1272	1447	31	35	96	ما
5	4	1	1	14	4	1139	1450	113	50	42	يقباونه
5	4	1	1	14	5	1086	1429	32	84	93	.
5	4	1	1	14	6	1025	1446	88	38	96	هذا
5	4	1	1	14	7	942	1435	62	70	0	أكةي*
5	4	1	1	14	8	866	1429	48	84	93	ما
5	4	1	1	14	9	760	1440	108	57	91	يكون
5	4	1	1	14	10	711	1444	30	58	96	يف
5	4	1	1	14	11	593	1447	98	47	96	معرفة
5	4	1	1	14	12	407	1442	164	51	58	اإلستعداد
5	4	1	1	14	13	359	1443	31	59	81	يف
5	4	1	1	14	14	219	1446	122	37	76	هـــذا
4	4	1	1	15	0	218	1532	1341	63	-1	
5	4	1	1	15	1	1445	1544	114	39	84	الصنف
5	4	1	1	15	2	1421	1528	28	74	77	ـ
5	4	1	1	15	3	1357	1561	79	33	95	ومن
5	4	1	1	15	4	1282	1544	57	35	96	هذا
5	4	1	1	15	5	1148	1545	116	40	90	الصنف
5	4	1	1	15	6	1074	1528	70	74	96	من
5	4	1	1	15	7	990	1535	141	63	66	يسأل
5	4	1	1	15	8	947	1539	24	39	96	ال
5	4	1	1	15	9	748	1541	179	56	60	لالستعجال
5	4	1	1	15	10	680	1538	49	51	93	وال
5	4	1	1	15	11	483	1540	177	52	61	لإلمكان»
5	4	1	1	15	12	435	1543	42	50	82	وإنا
5	4	1	1	15	13	218	1532	199	63	29	يسألامشاآل
4	4	1	1	16	0	218	1630	1339	72	-1	
5	4	1	1	16	1	1493	1630	64	62	67	ألمر
5	4	1	1	16	2	1434	1636	42	43	91	اهلل
5	4	1	1	16	3	1386	1641	31	60	93	يف
5	4	1	1	16	4	1302	1640	67	49	96	قوله
5	4	1	1	16	5	1206	1644	80	46	90	تعاىل
5	4	1	1	16	6	1154	1626	30	80	79	_
5	4	1	1	16	7	998	1638	131	62	37	ادأعـوين
5	4	1	1	16	8	841	1642	138	52	66	استجب
5	4	1	1	16	9	760	1636	50	66	75	لك
5	4	1	1	16	10	641	1643	73	49	83	.فهو
5	4	1	1	16	11	547	1641	79	55	93	العبد
5	4	1	1	16	12	432	1636	95	52	40	احخلض
5	4	1	1	16	13	404	1646	12	35	86	؟
5	4	1	1	16	14	289	1626	92	80	38	وليس
5	4	1	1	16	15	218	1626	61	80	38	هذا
4	4	1	1	17	0	216	1727	1340	74	-1	
5	4	1	1	17	1	1446	1737	110	64	93	الداعي
5	4	1	1	17	2	1380	1744	46	32	76	مهة
5	4	1	1	17	3	1259	1740	102	36	93	متعلقة
5	4	1	1	17	4	1121	1731	121	66	36	فسأل
5	4	1	1	17	5	1053	1743	49	53	91	فيه
5	4	1	1	17	6	887	1754	146	41	73	منمعيــن
5	4	1	1	17	7	834	1728	35	58	93	أو
5	4	1	1	17	8	762	1740	50	54	89	غري
5	4	1	1	17	9	657	1723	83	82	31	معني
5	4	1	1	17	10	550	1723	91	82	81	وإمنا
5	4	1	1	17	11	491	1746	62	29	31	هته
5	4	1	1	17	12	444	1737	31	60	69	يف
5	4	1	1	17	13	321	1738	107	42	95	امتثال
5	4	1	1	17	14	216	1727	92	62	95	أوامر
4	4	1	1	18	0	216	1828	1340	64	-1	
5	4	1	1	18	1	1464	1852	92	23	20	سـده
5	4	1	1	18	2	1436	1824	27	72	84	.
5	4	1	1	18	3	1376	1838	78	53	96	فإذا
5	4	1	1	18	4	1314	1838	41	34	55	اقتىى
5	4	1	1	18	5	1152	1824	95	72	93	احلال
5	4	1	1	18	6	956	1828	387	61	65	السوالسأل
5	4	1	1	18	7	833	1844	107	48	93	عمودية
5	4	1	1	18	8	792	1824	19	72	59	و
5	4	1	1	18	9	692	1833	123	56	36	إذا"
5	4	1	1	18	10	568	1837	104	51	77	اقتىض
5	4	1	1	18	11	408	1836	145	53	91	التفويض
5	4	1	1	18	12	216	1830	179	54	85	والسكوت
4	4	1	1	19	0	217	1925	1339	73	-1	
5	4	1	1	19	1	1448	1931	108	43	90	سكت
5	4	1	1	19	2	1433	1969	4	6	82	.
5	4	1	1	19	3	1363	1940	58	34	96	فقد
5	4	1	1	19	4	1241	1930	104	67	18	ابتلي
5	4	1	1	19	5	1058	1925	156	68	78	أبوبعليه
5	4	1	1	19	6	776	1935	264	63	69	السالموغريهوما
5	4	1	1	19	7	674	1927	81	55	92	سألوا
5	4	1	1	19	8	588	1938	65	60	96	رفع
5	4	1	1	19	9	539	1936	31	35	96	ما
5	4	1	1	19	10	417	1935	102	59	0	ابتالمم
5	4	1	1	19	11	217	1929	182	56	67	اهللتعاىلبه»
1	5	0	0	0	0	0	0	1774	2658	-1	
2	5	1	0	0	0	202	59	1373	1892	-1	
3	5	1	1	0	0	829	59	151	37	-1	
4	5	1	1	1	0	829	59	151	37	-1	
5	5	1	1	1	1	948	75	32	8	0	شا
5	5	1	1	1	2	829	59	102	37	0	حتب
3	5	1	2	0	0	202	166	1373	1785	-1	
4	5	1	2	1	0	230	166	1345	72	-1	
5	5	1	2	1	1	1527	162	46	81	95	ما
5	5	1	2	1	2	1420	162	102	81	94	ذهبنا
5	5	1	2	1	3	1339	162	80	81	95	إليه
5	5	1	2	1	4	1289	162	46	81	94	يف
5	5	1	2	1	5	1203	162	82	81	96	فضل
5	5	1	2	1	6	1127	162	71	81	73	معمر
5	5	1	2	1	7	1066	162	52	81	89	يف
5	5	1	2	1	8	951	162	116	81	89	أسارى
5	5	1	2	1	9	875	162	58	81	93	بدر
5	5	1	2	1	10	777	162	78	81	53	باجل
5	5	1	2	1	11	631	162	92	81	88	فيهم
5	5	1	2	1	12	604	182	14	35	95	؟
5	5	1	2	1	13	519	162	65	81	88	ويف
5	5	1	2	1	14	423	162	87	81	69	تآبري
5	5	1	2	1	15	307	162	112	81	93	النخل
5	5	1	2	1	16	286	205	11	12	94	.
5	5	1	2	1	17	220	162	45	81	50	فا
4	5	1	2	2	0	231	265	1344	75	-1	
5	5	1	2	2	1	1512	277	63	63	49	يازم
5	5	1	2	2	2	1380	276	117	53	93	الكامل
5	5	1	2	2	3	1322	265	42	51	96	أن
5	5	1	2	2	4	1199	270	107	58	92	يكون
5	5	1	2	2	5	1157	274	25	40	91	له
5	5	1	2	2	6	1041	276	101	61	96	التقدم
5	5	1	2	2	7	992	274	31	60	79	ي
5	5	1	2	2	8	934	272	46	56	96	كل
5	5	1	2	2	9	847	297	70	41	85	سيء
5	5	1	2	2	10	773	274	55	60	93	وفي
5	5	1	2	2	11	714	272	46	56	95	كل
5	5	1	2	2	12	610	278	87	52	90	مرتبة
5	5	1	2	2	13	574	283	12	22	92	>
5	5	1	2	2	14	476	275	68	52	86	وإنا
5	5	1	2	2	15	390	273	67	52	95	نظر
5	5	1	2	2	16	231	275	118	53	96	الرجال
4	5	1	2	3	0	230	362	1343	76	-1	
5	5	1	2	3	1	1527	378	46	49	93	إىل
5	5	1	2	3	2	1415	376	99	61	95	التقدم
5	5	1	2	3	3	1367	374	31	59	81	يي
5	5	1	2	3	4	1279	378	70	51	95	رتبة
5	5	1	2	3	5	1188	375	74	63	96	العلم
5	5	1	2	3	6	1118	369	50	56	37	باهل
5	5	1	2	3	7	956	371	108	40	96	هنالك
5	5	1	2	3	8	821	372	118	64	75	مطليهم
5	5	1	2	3	9	786	404	11	10	93	.
5	5	1	2	3	10	692	363	72	58	96	وأما
5	5	1	2	3	11	543	374	132	48	64	حوادب
5	5	1	2	3	12	388	362	135	59	92	األكوان
5	5	1	2	3	13	326	374	44	38	93	فال
5	5	1	2	3	14	230	374	81	49	95	تعلق
4	5	1	2	4	0	229	467	1344	69	-1	
5	5	1	2	4	1	1421	471	152	60	85	خلواطرم
5	5	1	2	4	2	1228	474	177	55	75	هبا>فتحقق
5	5	1	2	4	3	1178	474	31	36	93	ما
5	5	1	2	4	4	1030	467	130	56	54	ذكرناه.
5	5	1	2	4	5	951	473	70	46	41	ومـا
5	5	1	2	4	6	772	472	161	63	18	ممتلالنيي
5	5	1	2	4	7	643	467	114	59	34	صىلاهلل
5	5	1	2	4	8	545	461	80	79	72	عليه
5	5	1	2	4	9	457	461	89	79	72	وسلم
5	5	1	2	4	10	229	469	217	58	77	النبوةباحلائط
4	5	1	2	5	0	232	565	1341	69	-1	
5	5	1	2	5	1	1524	561	48	84	96	من
5	5	1	2	5	2	1389	573	184	53	49	اللبن
5	5	1	2	5	3	1230	561	132	84	94	قــد
5	5	1	2	5	4	1104	561	127	84	30	كمل
5	5	1	2	5	5	1004	561	86	84	96	سوى
5	5	1	2	5	6	886	561	101	84	96	موضع
5	5	1	2	5	7	763	561	116	84	54	لبـنة
5	5	1	2	5	8	732	561	32	84	89	>
5	5	1	2	5	9	587	572	169	49	51	فكان
5	5	1	2	5	10	491	574	66	50	81	صىل
5	5	1	2	5	11	417	561	50	84	83	اهلل
5	5	1	2	5	12	317	561	90	84	93	عليه
5	5	1	2	5	13	212	561	106	84	95	وسلم
4	5	1	2	6	0	202	639	1367	93	-1	
5	5	1	2	6	1	1559	675	10	47	91	(
5	5	1	2	6	2	1493	682	41	30	62	؟!
5	5	1	2	6	3	1438	695	31	5	93	--
5	5	1	2	6	4	1384	692	38	17	94	ب
5	5	1	2	6	5	1350	675	11	46	96	)
5	5	1	2	6	6	1263	667	67	39	96	تلك
5	5	1	2	6	7	1164	670	80	54	71	اللبنة
5	5	1	2	6	8	1128	699	11	11	91	.
5	5	1	2	6	9	1054	671	51	54	86	غري
5	5	1	2	6	10	990	658	45	47	93	أنه
5	5	1	2	6	11	905	675	67	48	87	صىل
5	5	1	2	6	12	844	663	43	43	73	اهلل
5	5	1	2	6	13	759	670	69	57	92	عليه
5	5	1	2	6	14	650	670	89	62	96	وسلم
5	5	1	2	6	15	606	666	25	40	86	ال
5	5	1	2	6	16	457	667	119	61	61	براهـــا
5	5	1	2	6	17	406	654	47	82	79	كا
5	5	1	2	6	18	349	670	59	42	90	قال
5	5	1	2	6	19	241	669	88	55	63	لبــنـة
5	5	1	2	6	20	202	639	7	9	63	,
4	5	1	2	7	0	230	755	1343	73	-1	
5	5	1	2	7	1	1462	769	111	47	72	واحدة
5	5	1	2	7	2	1411	798	9	10	90	.
5	5	1	2	7	3	1316	757	73	58	92	رأما
5	5	1	2	7	4	1222	769	77	59	93	خاتم
